Date,EVENT_TYPE,BEGIN_LAT,BEGIN_LON
2018-4-15,Hail,35.2,-81.1
2018-3-1,Thunderstorm Wind,33.9,-84.2
2018-3-1,Thunderstorm Wind,32.7,-83.7
2018-3-1,Thunderstorm Wind,34.0,-84.6
2018-3-18,Flood,43.2,-97.7
2018-3-18,Flood,43.2,-97.6
2018-4-29,Flood,47.0,-112.7
2018-4-7,Flood,46.2,-116.0
2018-9-5,Thunderstorm Wind,41.2,-81.8
2018-9-5,Thunderstorm Wind,41.6,-81.5
2018-9-8,Waterspout,41.6,-82.7
2018-9-20,Tornado,41.5,-81.1
2018-4-28,Marine Thunderstorm Wind,39.4,-76.0
2018-4-28,Marine Thunderstorm Wind,38.9,-76.4
2018-4-16,Flash Flood,38.9,-77.3
2018-4-16,Marine Thunderstorm Wind,38.0,-76.5
2018-4-16,Flash Flood,38.9,-77.2
2018-9-1,Hail,45.5,-101.0
2018-9-2,Hail,45.5,-100.0
2018-9-3,Thunderstorm Wind,41.4,-76.8
2018-9-3,Thunderstorm Wind,41.2,-76.8
2018-9-21,Thunderstorm Wind,41.9,-79.5
2018-7-8,Hail,46.9,-96.3
2018-7-8,Hail,46.7,-95.7
2018-7-8,Thunderstorm Wind,46.7,-95.6
2018-7-8,Thunderstorm Wind,46.7,-95.9
2018-7-8,Funnel Cloud,46.7,-96.0
2018-7-3,Waterspout,24.6,-81.1
2018-7-3,Waterspout,24.7,-81.3
2018-7-3,Marine Thunderstorm Wind,24.6,-81.5
2018-7-3,Marine Thunderstorm Wind,24.6,-81.5
2018-7-5,Waterspout,24.8,-80.7
2018-7-8,Marine Thunderstorm Wind,24.6,-81.8
2018-7-8,Marine Thunderstorm Wind,24.6,-81.8
2018-9-10,Flood,40.9,-78.8
2018-9-17,Flood,42.0,-77.2
2018-9-7,Flash Flood,38.5,-94.9
2018-9-20,Thunderstorm Wind,40.4,-94.9
2018-7-26,Hail,32.8,-79.9
2018-7-26,Hail,32.8,-79.8
2018-7-14,Hail,40.4,-90.4
2018-7-19,Thunderstorm Wind,39.6,-89.3
2018-7-5,Flash Flood,40.2,-87.8
2018-7-5,Flash Flood,40.7,-89.5
2018-7-5,Thunderstorm Wind,38.0,-83.6
2018-7-11,Thunderstorm Wind,36.7,-104.5
2018-7-11,Flash Flood,36.5,-104.9
2018-7-15,Flash Flood,35.6,-108.6
2018-7-15,Flash Flood,33.9,-106.9
2018-7-1,Hail,47.8,-99.3
2018-7-1,Hail,47.7,-99.1
2018-7-19,Funnel Cloud,45.3,-95.6
2018-7-19,Tornado,43.5,-94.7
2018-7-23,Hail,41.8,-122.0
2018-7-21,Thunderstorm Wind,36.7,-84.4
2018-7-20,Hail,37.5,-84.2
2018-7-25,Thunderstorm Wind,48.0,-112.3
2018-7-25,Thunderstorm Wind,48.0,-112.3
2018-7-25,Hail,48.0,-112.3
2018-7-25,Thunderstorm Wind,47.8,-112.2
2018-7-20,Flash Flood,37.9,-119.4
2018-7-20,Heavy Rain,37.9,-119.8
2018-7-21,Flash Flood,36.8,-118.7
2018-7-29,Thunderstorm Wind,32.5,-93.7
2018-7-26,Thunderstorm Wind,43.6,-86.4
2018-7-20,Hail,37.9,-87.1
2018-7-20,Hail,37.0,-91.0
2018-7-20,Hail,36.7,-89.8
2018-7-20,Hail,36.7,-90.3
2018-7-20,Hail,36.6,-89.0
2018-7-26,Thunderstorm Wind,45.0,-108.6
2018-7-21,Marine Thunderstorm Wind,28.5,-80.6
2018-7-21,Marine Thunderstorm Wind,28.8,-80.7
2018-7-21,Marine Thunderstorm Wind,28.5,-80.7
2018-7-22,Marine Thunderstorm Wind,28.5,-80.8
2018-7-23,Marine Thunderstorm Wind,28.5,-80.5
2018-7-15,Flood,37.1,-88.6
2018-7-2,Hail,45.6,-108.8
2018-9-27,Debris Flow,37.4,-82.5
2018-7-22,Thunderstorm Wind,31.6,-84.9
2018-8-16,Thunderstorm Wind,39.0,-93.6
2018-8-16,Thunderstorm Wind,39.0,-93.7
2018-8-16,Thunderstorm Wind,39.4,-92.4
2018-8-16,Hail,38.6,-94.7
2018-8-16,Hail,38.5,-94.7
2018-8-28,Hail,40.4,-94.9
2018-8-28,Hail,39.0,-94.6
2018-7-20,Thunderstorm Wind,37.0,-91.0
2018-7-16,Thunderstorm Wind,36.1,-94.2
2018-7-27,Thunderstorm Wind,42.7,-73.8
2018-7-27,Hail,42.7,-73.8
2018-7-27,Hail,42.7,-73.8
2018-7-28,Thunderstorm Wind,43.0,-72.5
2018-7-28,Hail,41.6,-73.8
2018-7-28,Hail,41.6,-73.7
2018-7-28,Hail,41.6,-73.8
2018-7-28,Hail,41.6,-73.8
2018-7-28,Thunderstorm Wind,41.6,-73.8
2018-7-28,Thunderstorm Wind,41.7,-73.6
2018-7-28,Thunderstorm Wind,41.6,-73.7
2018-9-26,Flash Flood,42.0,-73.5
2018-9-26,Thunderstorm Wind,43.1,-73.9
2018-9-26,Flash Flood,42.2,-73.4
2018-7-4,Thunderstorm Wind,41.4,-96.5
2018-7-4,Thunderstorm Wind,41.3,-95.9
2018-7-4,Thunderstorm Wind,41.3,-96.0
2018-7-4,Thunderstorm Wind,41.2,-96.1
2018-7-4,Thunderstorm Wind,41.2,-95.9
2018-7-5,Flash Flood,42.6,-73.9
2018-7-3,Flood,43.5,-96.6
2018-7-2,Flood,43.7,-96.8
2018-7-1,Flood,43.8,-96.5
2018-7-1,Flood,44.1,-96.5
2018-9-7,Flood,39.9,-84.6
2018-7-4,Flood,43.9,-96.2
2018-9-7,Flood,39.9,-84.7
2018-7-3,Flash Flood,44.4,-95.9
2018-7-3,Flash Flood,44.2,-95.6
2018-7-3,Flash Flood,44.5,-95.9
2018-7-3,Flash Flood,44.0,-95.8
2018-7-3,Flash Flood,44.0,-96.0
2018-9-11,Hail,48.3,-97.7
2018-9-11,Hail,48.3,-97.8
2018-9-11,Hail,48.3,-97.7
2018-9-11,Hail,48.3,-97.6
2018-9-11,Thunderstorm Wind,48.3,-97.4
2018-9-11,Hail,48.3,-97.3
2018-9-11,Hail,48.6,-96.5
2018-9-12,Hail,47.5,-95.3
2018-9-12,Hail,47.8,-95.0
2018-9-12,Hail,48.4,-95.8
2018-9-12,Hail,48.6,-95.6
2018-9-12,Hail,48.6,-95.7
2018-9-12,Hail,48.8,-95.0
2018-7-1,Hail,45.2,-88.5
2018-7-1,Thunderstorm Wind,44.6,-89.1
2018-7-1,Thunderstorm Wind,45.0,-88.7
2018-7-1,Thunderstorm Wind,45.2,-88.5
2018-7-1,Thunderstorm Wind,45.2,-88.5
2018-7-1,Thunderstorm Wind,45.3,-87.7
2018-7-19,Thunderstorm Wind,39.7,-99.2
2018-7-25,Hail,40.3,-100.2
2018-7-29,Thunderstorm Wind,40.3,-99.8
2018-7-3,Flash Flood,40.9,-74.3
2018-7-10,Thunderstorm Wind,48.6,-107.2
2018-7-10,Thunderstorm Wind,48.8,-105.2
